sentence	true_idioms	final_variant	variant_number	tokens	tags	tag_ids	language	responses	predicted_idioms	ratios	hallucinated	predicted_tags
Letztens hab ich im Laden zwei CDs mitgehen lassen.	['mitgehen lassen']	Der Kurier vom Vertrieb war da, um die ganze Retoure abzuholen, und er meinte, er hätte noch etwas Platz im Wagen für weitere Artikel, die wir nicht mehr wollen, da erinnerte ich mich, letztens hab ich im Laden zwei CDs mitgehen lassen, und die gab ich ihm.	1	['Der', 'Kurier', 'vom', 'Vertrieb', 'war', 'da', ',', 'um', 'die', 'ganze', 'Retoure', 'abzuholen', ',', 'und', 'er', 'meinte', ',', 'er', 'hätte', 'noch', 'etwas', 'Platz', 'im', 'Wagen', 'für', 'weitere', 'Artikel', ',', 'die', 'wir', 'nicht', 'mehr', 'wollen', ',', 'da', 'erinnerte', 'ich', 'mich', ',', 'letztens', 'hab', 'ich', 'im', 'Laden', 'zwei', 'CDs', 'mitgehen', 'lassen', ',', 'und', 'die', 'gab', 'ich', 'ihm', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0]	german	[{'raw': {'content': '', 'response_metadata': {'token_usage': {'completion_tokens': 24, 'prompt_tokens': 396, 'total_tokens': 420, 'completion_tokens_details': None, 'prompt_tokens_details': None, 'cached_tokens': 0}, 'model_name': 'Qwen/Qwen2.5-72B-Instruct-Turbo', 'system_fingerprint': None, 'finish_reason': 'tool_calls', 'logprobs': None}, 'type': 'ai', 'name': None, 'id': 'run--98d8ff4c-a894-4094-92aa-42c5e87b6248-0', 'example': False, 'tool_calls': [{'name': 'Idioms', 'args': {'idioms': ['mitgehen lassen']}, 'id': 'call_demopzrsx3rd80h6vomdcxx5', 'type': 'tool_call'}], 'invalid_tool_calls': [], 'usage_metadata': {'input_tokens': 396, 'output_tokens': 24, 'total_tokens': 420, 'input_token_details': {}, 'output_token_details': {}}}, 'parsed': {'idioms': ['mitgehen lassen']}}]	['mitgehen lassen']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Letztens hab ich im Laden zwei CDs mitgehen lassen.	['mitgehen lassen']	"Meine beiden Aushilfen aus der Musikabteilung, Christian und David, wollten unbedingt bei der großen Inventur im Nachbargeschäft helfen und haben mich tagelang bekniet mitzumachen, und als sie merkten ich will nicht sagt David zu mir als Anreiz: ""letztens hab ich im Laden zwei CDs mitgehen lassen""."	2	"['Meine', 'beiden', 'Aushilfen', 'aus', 'der', 'Musikabteilung', ',', 'Christian', 'und', 'David', ',', 'wollten', 'unbedingt', 'bei', 'der', 'großen', 'Inventur', 'im', 'Nachbargeschäft', 'helfen', 'und', 'haben', 'mich', 'tagelang', 'bekniet', 'mitzumachen', ',', 'und', 'als', 'sie', 'merkten', 'ich', 'will', 'nicht', 'sagt', 'David', 'zu', 'mir', 'als', 'Anreiz', ':', '""', 'letztens', 'hab', 'ich', 'im', 'Laden', 'zwei', 'CDs', 'mitgehen', 'lassen', '""', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0]	german	[{'raw': {'content': '', 'response_metadata': {'token_usage': {'completion_tokens': 23, 'prompt_tokens': 408, 'total_tokens': 431, 'completion_tokens_details': None, 'prompt_tokens_details': None, 'cached_tokens': 0}, 'model_name': 'Qwen/Qwen2.5-72B-Instruct-Turbo', 'system_fingerprint': None, 'finish_reason': 'tool_calls', 'logprobs': None}, 'type': 'ai', 'name': None, 'id': 'run--55dac8f4-b2ca-4d0d-8287-177f4575f918-0', 'example': False, 'tool_calls': [{'name': 'Idioms', 'args': {'idioms': ['mitgehen lassen']}, 'id': 'call_qn62g6csjg9kq7k2mraiqh5l', 'type': 'tool_call'}], 'invalid_tool_calls': [], 'usage_metadata': {'input_tokens': 408, 'output_tokens': 23, 'total_tokens': 431, 'input_token_details': {}, 'output_token_details': {}}}, 'parsed': {'idioms': ['mitgehen lassen']}}]	['mitgehen lassen']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O']
Letztens hab ich im Laden zwei CDs mitgehen lassen.	['mitgehen lassen']	"Meine Freundin half mir beim Ausräumen des Lagers und packte eine Kiste für den Spendenflohmarkt; sie fragte, was die Leute denn gerne haben würden und zur Orientierung sagt ich ihr während ich es eilig hatte: ""letztens hab ich im Laden zwei CDs mitgehen lassen."""	3	"['Meine', 'Freundin', 'half', 'mir', 'beim', 'Ausräumen', 'des', 'Lagers', 'und', 'packte', 'eine', 'Kiste', 'für', 'den', 'Spendenflohmarkt', ';', 'sie', 'fragte', ',', 'was', 'die', 'Leute', 'denn', 'gerne', 'haben', 'würden', 'und', 'zur', 'Orientierung', 'sagt', 'ich', 'ihr', 'während', 'ich', 'es', 'eilig', 'hatte', ':', '""', 'letztens', 'hab', 'ich', 'im', 'Laden', 'zwei', 'CDs', 'mitgehen', 'lassen', '.', '""']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0]	german	[{'raw': {'content': '', 'response_metadata': {'token_usage': {'completion_tokens': 23, 'prompt_tokens': 396, 'total_tokens': 419, 'completion_tokens_details': None, 'prompt_tokens_details': None, 'cached_tokens': 0}, 'model_name': 'Qwen/Qwen2.5-72B-Instruct-Turbo', 'system_fingerprint': None, 'finish_reason': 'tool_calls', 'logprobs': None}, 'type': 'ai', 'name': None, 'id': 'run--f6650bdf-8996-47e5-894e-b58e0b8d07c4-0', 'example': False, 'tool_calls': [{'name': 'Idioms', 'args': {'idioms': ['mitgehen lassen']}, 'id': 'call_0z2a1w4w2otylnxujrrds0xq', 'type': 'tool_call'}], 'invalid_tool_calls': [], 'usage_metadata': {'input_tokens': 396, 'output_tokens': 23, 'total_tokens': 419, 'input_token_details': {}, 'output_token_details': {}}}, 'parsed': {'idioms': ['mitgehen lassen']}}]	['mitgehen lassen']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O']
Er hat wieder mal mein Feuerzeug mitgehen lassen.	['mitgehen lassen']	Wir packten die Kisten für den Umzug und alles ging drunter und drüber, weshalb ich erst später bemerkte, er hat wieder mal mein Feuerzeug mitgehen lassen.	1	['Wir', 'packten', 'die', 'Kisten', 'für', 'den', 'Umzug', 'und', 'alles', 'ging', 'drunter', 'und', 'drüber', ',', 'weshalb', 'ich', 'erst', 'später', 'bemerkte', ',', 'er', 'hat', 'wieder', 'mal', 'mein', 'Feuerzeug', 'mitgehen', 'lassen', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]	german	[{'raw': {'content': '', 'response_metadata': {'token_usage': {'completion_tokens': 30, 'prompt_tokens': 369, 'total_tokens': 399, 'completion_tokens_details': None, 'prompt_tokens_details': None, 'cached_tokens': 0}, 'model_name': 'Qwen/Qwen2.5-72B-Instruct-Turbo', 'system_fingerprint': None, 'finish_reason': 'tool_calls', 'logprobs': None}, 'type': 'ai', 'name': None, 'id': 'run--bb9325a1-d066-452a-aa63-6b7bce53e3cf-0', 'example': False, 'tool_calls': [{'name': 'Idioms', 'args': {'idioms': ['drunter und drüber', 'mitgehen lassen']}, 'id': 'call_6fav847go14brnwrsfbg8sc9', 'type': 'tool_call'}], 'invalid_tool_calls': [], 'usage_metadata': {'input_tokens': 369, 'output_tokens': 30, 'total_tokens': 399, 'input_token_details': {}, 'output_token_details': {}}}, 'parsed': {'idioms': ['drunter und drüber', 'mitgehen lassen']}}]	['drunter und drüber', 'mitgehen lassen']	[1.0, 1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O']
Er hat wieder mal mein Feuerzeug mitgehen lassen.	['mitgehen lassen']	Auf der Party ging mein Feuerzeug von Hand zu Hand, und am Ende des Abends, als alle ihre Sachen zusammenkramten, war klar, er hat wieder mal mein Feuerzeug mitgehen lassen.	2	['Auf', 'der', 'Party', 'ging', 'mein', 'Feuerzeug', 'von', 'Hand', 'zu', 'Hand', ',', 'und', 'am', 'Ende', 'des', 'Abends', ',', 'als', 'alle', 'ihre', 'Sachen', 'zusammenkramten', ',', 'war', 'klar', ',', 'er', 'hat', 'wieder', 'mal', 'mein', 'Feuerzeug', 'mitgehen', 'lassen', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]	german	[{'raw': {'content': '', 'response_metadata': {'token_usage': {'completion_tokens': 29, 'prompt_tokens': 372, 'total_tokens': 401, 'completion_tokens_details': None, 'prompt_tokens_details': None, 'cached_tokens': 0}, 'model_name': 'Qwen/Qwen2.5-72B-Instruct-Turbo', 'system_fingerprint': None, 'finish_reason': 'tool_calls', 'logprobs': None}, 'type': 'ai', 'name': None, 'id': 'run--096782d7-0e1a-47dd-b99f-d1d7bedf90de-0', 'example': False, 'tool_calls': [{'name': 'Idioms', 'args': {'idioms': ['von Hand zu Hand', 'mitgehen lassen']}, 'id': 'call_vsvut4pa29of41nm0ii7jn80', 'type': 'tool_call'}], 'invalid_tool_calls': [], 'usage_metadata': {'input_tokens': 372, 'output_tokens': 29, 'total_tokens': 401, 'input_token_details': {}, 'output_token_details': {}}}, 'parsed': {'idioms': ['von Hand zu Hand', 'mitgehen lassen']}}]	['von hand zu hand', 'mitgehen lassen']	[1.0, 1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O']
Er hat wieder mal mein Feuerzeug mitgehen lassen.	['mitgehen lassen']	Bei den Vorbereitungen für die Campingtour haben wir die Ausrüstung aufgeteilt, damit nicht jeder das Gleiche schleppen muss, doch bei der Ankunft am Zeltplatz stellte sich heraus, er hat wieder mal mein Feuerzeug mitgehen lassen.	3	['Bei', 'den', 'Vorbereitungen', 'für', 'die', 'Campingtour', 'haben', 'wir', 'die', 'Ausrüstung', 'aufgeteilt', ',', 'damit', 'nicht', 'jeder', 'das', 'Gleiche', 'schleppen', 'muss', ',', 'doch', 'bei', 'der', 'Ankunft', 'am', 'Zeltplatz', 'stellte', 'sich', 'heraus', ',', 'er', 'hat', 'wieder', 'mal', 'mein', 'Feuerzeug', 'mitgehen', 'lassen', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]	german	[{'raw': {'content': '', 'response_metadata': {'token_usage': {'completion_tokens': 23, 'prompt_tokens': 388, 'total_tokens': 411, 'completion_tokens_details': None, 'prompt_tokens_details': None, 'cached_tokens': 0}, 'model_name': 'Qwen/Qwen2.5-72B-Instruct-Turbo', 'system_fingerprint': None, 'finish_reason': 'tool_calls', 'logprobs': None}, 'type': 'ai', 'name': None, 'id': 'run--86f939ad-bd9a-46f0-9d84-79f94707bdb4-0', 'example': False, 'tool_calls': [{'name': 'Idioms', 'args': {'idioms': ['mitgehen lassen']}, 'id': 'call_7p381sy8si3thks563gii8no', 'type': 'tool_call'}], 'invalid_tool_calls': [], 'usage_metadata': {'input_tokens': 388, 'output_tokens': 23, 'total_tokens': 411, 'input_token_details': {}, 'output_token_details': {}}}, 'parsed': {'idioms': ['mitgehen lassen']}}]	['mitgehen lassen']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O']
Er hat wieder mal mein Feuerzeug mitgehen lassen.	['mitgehen lassen']	Der Requisiteur meinte, seine Figur müsse unbedingt rauchen, und da in der Eile kein Requisitenfeuerzeug zur Hand war, hat er wieder mal mein Feuerzeug mitgehen lassen.	4	['Der', 'Requisiteur', 'meinte', ',', 'seine', 'Figur', 'müsse', 'unbedingt', 'rauchen', ',', 'und', 'da', 'in', 'der', 'Eile', 'kein', 'Requisitenfeuerzeug', 'zur', 'Hand', 'war', ',', 'hat', 'er', 'wieder', 'mal', 'mein', 'Feuerzeug', 'mitgehen', 'lassen', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]	german	[{'raw': {'content': '', 'response_metadata': {'token_usage': {'completion_tokens': 24, 'prompt_tokens': 374, 'total_tokens': 398, 'completion_tokens_details': None, 'prompt_tokens_details': None, 'cached_tokens': 0}, 'model_name': 'Qwen/Qwen2.5-72B-Instruct-Turbo', 'system_fingerprint': None, 'finish_reason': 'tool_calls', 'logprobs': None}, 'type': 'ai', 'name': None, 'id': 'run--4115292c-31f5-47ca-9f73-551a387080f1-0', 'example': False, 'tool_calls': [{'name': 'Idioms', 'args': {'idioms': ['mitgehen lassen']}, 'id': 'call_x15ce8ijavj1znp1zxef93fz', 'type': 'tool_call'}], 'invalid_tool_calls': [], 'usage_metadata': {'input_tokens': 374, 'output_tokens': 24, 'total_tokens': 398, 'input_token_details': {}, 'output_token_details': {}}}, 'parsed': {'idioms': ['mitgehen lassen']}}]	['mitgehen lassen']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O']
Er hat wieder mal mein Feuerzeug mitgehen lassen.	['mitgehen lassen']	Mein Kollege fragt nie, er nimmt sich einfach Dinge von meinem Schreibtisch, und da ich nichts sagte, als er es vor der Mittagspause den Autoschlüssel einsteckte, und dann merkte ich erst später, er wieder mal mein Feuerzeug mitgehen lassen.	5	['Mein', 'Kollege', 'fragt', 'nie', ',', 'er', 'nimmt', 'sich', 'einfach', 'Dinge', 'von', 'meinem', 'Schreibtisch', ',', 'und', 'da', 'ich', 'nichts', 'sagte', ',', 'als', 'er', 'es', 'vor', 'der', 'Mittagspause', 'den', 'Autoschlüssel', 'einsteckte', ',', 'und', 'dann', 'merkte', 'ich', 'erst', 'später', ',', 'er', 'wieder', 'mal', 'mein', 'Feuerzeug', 'mitgehen', 'lassen', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]	german	[{'raw': {'content': '', 'response_metadata': {'token_usage': {'completion_tokens': 23, 'prompt_tokens': 392, 'total_tokens': 415, 'completion_tokens_details': None, 'prompt_tokens_details': None, 'cached_tokens': 0}, 'model_name': 'Qwen/Qwen2.5-72B-Instruct-Turbo', 'system_fingerprint': None, 'finish_reason': 'tool_calls', 'logprobs': None}, 'type': 'ai', 'name': None, 'id': 'run--a0c79dd6-f8d2-46e0-afd5-d115630d5898-0', 'example': False, 'tool_calls': [{'name': 'Idioms', 'args': {'idioms': ['mitgehen lassen']}, 'id': 'call_vbitcigtyxmz56tad30mrt62', 'type': 'tool_call'}], 'invalid_tool_calls': [], 'usage_metadata': {'input_tokens': 392, 'output_tokens': 23, 'total_tokens': 415, 'input_token_details': {}, 'output_token_details': {}}}, 'parsed': {'idioms': ['mitgehen lassen']}}]	['mitgehen lassen']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O']
Das interessiert mich nicht die Bohne.	['nicht die Bohne']	"Beim Kochen sortierte er sorgfältig die Linsen für die Suppe und als sein Freund ihn nach seiner Meinung zu den neuesten politischen Entwicklungen fragte, schob er ein einzelnes, unbrauchbares Exemplar beiseite, und sagte ""das interessiert mich nicht die Bohne."""	1	"['Beim', 'Kochen', 'sortierte', 'er', 'sorgfältig', 'die', 'Linsen', 'für', 'die', 'Suppe', 'und', 'als', 'sein', 'Freund', 'ihn', 'nach', 'seiner', 'Meinung', 'zu', 'den', 'neuesten', 'politischen', 'Entwicklungen', 'fragte', ',', 'schob', 'er', 'ein', 'einzelnes', ',', 'unbrauchbares', 'Exemplar', 'beiseite', ',', 'und', 'sagte', '""', 'das', 'interessiert', 'mich', 'nicht', 'die', 'Bohne', '.', '""']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0]	german	[{'raw': {'content': '', 'response_metadata': {'token_usage': {'completion_tokens': 27, 'prompt_tokens': 400, 'total_tokens': 427, 'completion_tokens_details': None, 'prompt_tokens_details': None, 'cached_tokens': 0}, 'model_name': 'Qwen/Qwen2.5-72B-Instruct-Turbo', 'system_fingerprint': None, 'finish_reason': 'tool_calls', 'logprobs': None}, 'type': 'ai', 'name': None, 'id': 'run--0354f72c-11bb-4bf4-8eee-d746884c1ad0-0', 'example': False, 'tool_calls': [{'name': 'Idioms', 'args': {'idioms': ['das interessiert mich nicht die Bohne.']}, 'id': 'call_1vvf7z087ynidl7io1f44lxw', 'type': 'tool_call'}], 'invalid_tool_calls': [], 'usage_metadata': {'input_tokens': 400, 'output_tokens': 27, 'total_tokens': 427, 'input_token_details': {}, 'output_token_details': {}}}, 'parsed': {'idioms': ['das interessiert mich nicht die Bohne.']}}]	['das interessiert mich nicht die bohne.']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
Das interessiert mich nicht die Bohne.	['nicht die Bohne']	"Der Botaniker erklärte die einzigartigen Eigenschaften der neu entdeckten Hülsenfrucht, doch der Investor, der nur an der finanziellen Rendite des Projekts interessiert war, winkte ab und sagte: ""das interessiert mich nicht die Bohne."""	2	"['Der', 'Botaniker', 'erklärte', 'die', 'einzigartigen', 'Eigenschaften', 'der', 'neu', 'entdeckten', 'Hülsenfrucht', ',', 'doch', 'der', 'Investor', ',', 'der', 'nur', 'an', 'der', 'finanziellen', 'Rendite', 'des', 'Projekts', 'interessiert', 'war', ',', 'winkte', 'ab', 'und', 'sagte', ':', '""', 'das', 'interessiert', 'mich', 'nicht', 'die', 'Bohne', '.', '""']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0]	german	[{'raw': {'content': '', 'response_metadata': {'token_usage': {'completion_tokens': 27, 'prompt_tokens': 388, 'total_tokens': 415, 'completion_tokens_details': None, 'prompt_tokens_details': None, 'cached_tokens': 0}, 'model_name': 'Qwen/Qwen2.5-72B-Instruct-Turbo', 'system_fingerprint': None, 'finish_reason': 'tool_calls', 'logprobs': None}, 'type': 'ai', 'name': None, 'id': 'run--d56c795d-04f8-48fb-9884-c530488728ee-0', 'example': False, 'tool_calls': [{'name': 'Idioms', 'args': {'idioms': ['das interessiert mich nicht die Bohne.']}, 'id': 'call_hir8ljl4maomgkkx62m4vmt1', 'type': 'tool_call'}], 'invalid_tool_calls': [], 'usage_metadata': {'input_tokens': 388, 'output_tokens': 27, 'total_tokens': 415, 'input_token_details': {}, 'output_token_details': {}}}, 'parsed': {'idioms': ['das interessiert mich nicht die Bohne.']}}]	['das interessiert mich nicht die bohne.']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
